"Type","Site","Analyte","Sample.Date","ppt","lab.qual","limit"
"WWTP","Fayetteville-Cross.Creek.WWTP","N-MeFOSAA",2019-08-27,NA,"U","11.3"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFPeS",2019-08-27,0.95,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFPeA",2019-08-27,20.65,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFTeA",2019-08-27,NA,"U","11.3"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFTriA",2019-08-27,NA,"U","11.3"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFUnA",2019-08-27,NA,"U","11.3"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFOA",2019-08-27,9.21,"J",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFOS",2019-08-27,22.3,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFBA",2019-08-27,7.47,"J",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFBS",2019-08-27,3.93,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDS",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDA",2019-08-27,0.51,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDoA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHpS",2019-08-27,0.31,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHpA",2019-08-27,12.1,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHxS",2019-08-27,9.89,"J",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHxA",2019-08-27,23.9,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFNS",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFNA",2019-08-27,0.69,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOSA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","N-EtFOSAA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","N-MeFOSAA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFPeS",2019-08-27,0.61,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFPeA",2019-08-27,79.1,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFTeA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFTriA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFUnA",2019-08-27,NA,"U","11.1"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOA",2019-08-27,13.26,"J",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOS",2019-08-27,14.25,"",""
"WWTP","Northeast.Brunswick.Regional","PFBA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFBS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFDS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFDA",2019-09-03,3.27,"",""
"WWTP","Northeast.Brunswick.Regional","PFDoA",2019-09-03,1.02,"JB",""
"WWTP","Northeast.Brunswick.Regional","PFHpS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFHpA",2019-09-03,18.8,"",""
"WWTP","Northeast.Brunswick.Regional","PFHxS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFHxA",2019-09-03,29.5,"",""
"WWTP","Northeast.Brunswick.Regional","PFNS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFNA",2019-09-03,1.13,"J",""
"WWTP","Northeast.Brunswick.Regional","PFOSA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","N-EtFOSAA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","N-MeFOSAA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFPeS",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFPeA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFTeA",2019-09-03,0.639,"JB",""
"WWTP","Northeast.Brunswick.Regional","PFTriA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","PFUnA",2019-09-03,NA,"U","1.34"
"WWTP","Northeast.Brunswick.Regional","HFPO-DA",2019-09-03,NA,"U","46.8"
"WWTP","Northeast.Brunswick.Regional","PFOA",2019-09-03,11.2,"",""
"WWTP","Northeast.Brunswick.Regional","PFOS",2019-09-03,NA,"U","1.34"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFBA",2019-09-04,NA,"U","39"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFBS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFDS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFDA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFDoA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFHpS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFHpA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFHxS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFHxA",2019-09-04,14,"J",""
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFNS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFNA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFOSA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","N-EtFOSAA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","N-MeFOSAA",2019-09-04,NA,"U","12"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFPeS",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFPeA",2019-09-04,18,"J",""
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFTeA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFTriA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFUnA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFOA",2019-09-04,NA,"U","9.7"
"WWTP","Cary.Western.Wake.Regional.Water.Reclamation.Facility","PFOS",2019-09-04,NA,"U","9.7"
"WWTP","North.Harnett.Regional","PFBA",2019-09-04,13.2,"",""
"WWTP","North.Harnett.Regional","PFBS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFDS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFDA",2019-09-04,0.24,"J",""
"WWTP","North.Harnett.Regional","PFDoA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFHpS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFHpA",2019-09-04,29.9,"",""
"WWTP","North.Harnett.Regional","PFHxS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFHxA",2019-09-04,36.2,"",""
"WWTP","North.Harnett.Regional","PFNS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFNA",2019-09-04,0.94,"J",""
"WWTP","North.Harnett.Regional","PFOSA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","N-EtFOSAA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","N-MeFOSAA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFPeS",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFPeA",2019-09-04,139,"",""
"WWTP","North.Harnett.Regional","PFTeA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFTriA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","PFUnA",2019-09-04,NA,"U","1.28"
"WWTP","North.Harnett.Regional","HFPO-DA",2019-09-04,NA,"U","44.91"
"WWTP","North.Harnett.Regional","PFOA",2019-09-04,7.9,"",""
"WWTP","North.Harnett.Regional","PFOS",2019-09-04,12.6,"",""
"WWTP","Town.of.Ramseur.WWTP","PFBA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFBS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFDS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFDA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFDoA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFHpS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFHpA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFHxS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFHxA",2019-09-04,4.64,"",""
"WWTP","Town.of.Ramseur.WWTP","PFNS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFNA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFOSA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","N-EtFOSAA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","N-MeFOSAA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFPeS",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","PFPeA",2019-09-04,313,"",""
"WWTP","Town.of.Ramseur.WWTP","PFUnA",2019-09-04,NA,"U","1.24"
"WWTP","Town.of.Ramseur.WWTP","HFPO-DA",2019-09-04,NA,"U","43.3"
"WWTP","Town.of.Ramseur.WWTP","PFOA",2019-09-04,1.96,"",""
"WWTP","Town.of.Ramseur.WWTP","PFOS",2019-09-04,8.06,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFBA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFBS",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFDS",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFDA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFDoA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFHpS",2019-09-04,16.6,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFHpA",2019-09-04,122,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFHxS",2019-09-04,21.3,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFHxA",2019-09-04,61.8,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFNS",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFNA",2019-09-04,2.07,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFOSA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","N-EtFOSAA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","N-MeFOSAA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFPeS",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFPeA",2019-09-04,130,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFTeA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFTriA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFUnA",2019-09-04,NA,"U","1.3"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","HFPO-DA",2019-09-04,NA,"U","45.6"
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFOA",2019-09-04,11,"",""
"WWTP","Sanford-Big.Buffalo.Creek.WWTP","PFOS",2019-09-04,1000,"",""
"WWTP","City.of.Asheboro.WWTP","PFBA",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFBS",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFDS",2019-09-05,24.4,"",""
"WWTP","City.of.Asheboro.WWTP","PFDA",2019-09-05,4.51,"",""
"WWTP","City.of.Asheboro.WWTP","PFDoA",2019-09-05,7.07,"",""
"WWTP","City.of.Asheboro.WWTP","PFHpS",2019-09-05,2.03,"",""
"WWTP","City.of.Asheboro.WWTP","PFHpA",2019-09-05,5.95,"",""
"WWTP","City.of.Asheboro.WWTP","PFHxS",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFHxA",2019-09-05,12.4,"",""
"WWTP","City.of.Asheboro.WWTP","PFNS",2019-09-05,2.19,"",""
"WWTP","City.of.Asheboro.WWTP","PFNA",2019-09-05,3.87,"",""
"WWTP","City.of.Asheboro.WWTP","PFOSA",2019-09-05,NA,"U","2.57"
"WWTP","City.of.Asheboro.WWTP","N-EtFOSAA",2019-09-05,4.09,"",""
"WWTP","City.of.Asheboro.WWTP","N-MeFOSAA",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFPeS",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFPeA",2019-09-05,NA,"U","1.7"
"WWTP","City.of.Asheboro.WWTP","PFTeA",2019-09-05,11.4,"",""
"WWTP","City.of.Asheboro.WWTP","PFTriA",2019-09-05,7.15,"",""
"WWTP","City.of.Asheboro.WWTP","PFUnA",2019-09-05,5.04,"",""
"WWTP","City.of.Asheboro.WWTP","HFPO-DA",2019-09-05,NA,"",""
"WWTP","City.of.Asheboro.WWTP","PFOA",2019-09-05,11.7,"",""
"WWTP","City.of.Asheboro.WWTP","PFOS",2019-09-05,19.2,"",""
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFBA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFBS",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFDS",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFDA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFDoA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFHpS",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFHpA",2019-09-08,2.05,"",""
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFHxS",2019-09-08,1.46,"J",""
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFHxA",2019-09-08,6.15,"",""
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFNS",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFNA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFOSA",2019-09-08,NA,"U","2.53"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","N-EtFOSAA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","N-MeFOSAA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFPeS",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFPeA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFTeA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFTriA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFUnA",2019-09-08,NA,"U","1.68"
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFOA",2019-09-08,3.71,"",""
"WWTP","Siler.City.Waste.Water.Treatment.Plant","PFOS",2019-09-08,3.89,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFBA",2019-09-09,9.73,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFBS",2019-09-09,11,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDS",2019-09-09,NA,"U","1.8"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDA",2019-09-09,1.64,"J",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDoA",2019-09-09,NA,"U","1.86"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHpS",2019-09-09,NA,"U","1.76"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHpA",2019-09-09,7.69,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHxS",2019-09-09,4.31,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHxA",2019-09-09,17.6,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFNS",2019-09-09,NA,"U","1.78"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFNA",2019-09-09,2.04,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOSA",2019-09-09,NA,"U","1.73"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","N-EtFOSAA",2019-09-09,NA,"U","3.72"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","N-MeFOSAA",2019-09-09,NA,"U",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFPeS",2019-09-09,NA,"U","1.75"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFPeA",2019-09-09,20.3,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFTeA",2019-09-09,NA,"U","9.29"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFTriA",2019-09-09,NA,"U","1.86"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFUnA",2019-09-09,NA,"U","1.86"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOA",2019-09-09,10.9,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOS",2019-09-09,19.3,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFBA",2019-09-09,15,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFBS",2019-09-09,9.18,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDS",2019-09-09,NA,"U","1.72"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDA",2019-09-09,NA,"U","1.77"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDoA",2019-09-09,NA,"U","1.77"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHpS",2019-09-09,NA,"U","1.68"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHpA",2019-09-09,7.68,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHxS",2019-09-09,4.17,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHxA",2019-09-09,14,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFNS",2019-09-09,NA,"U","1.7"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFNA",2019-09-09,1.09,"J",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFOSA",2019-09-09,NA,"U","1.65"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","N-EtFOSAA",2019-09-09,NA,"U","3.54"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","N-MeFOSAA",2019-09-09,NA,"U","17.7"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFPeS",2019-09-09,NA,"U","1.67"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFPeA",2019-09-09,18.4,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFTeA",2019-09-09,NA,"U","8.86"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFTriA",2019-09-09,NA,"U","1.77"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFUnA",2019-09-09,NA,"U","1.77"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFOA",2019-09-09,6.98,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFOS",2019-09-09,11.8,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFBA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFBS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDA",2019-09-09,0.452,"J",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDoA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHpS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHpA",2019-09-09,4.01,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHxS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHxA",2019-09-09,9.21,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFNS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFNA",2019-09-09,0.503,"J",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOSA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","N-EtFOSAA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","N-MeFOSAA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFPeS",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFPeA",2019-09-09,115,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFTeA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFTriA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFUnA",2019-09-09,NA,"U","1.34"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOA",2019-09-09,4.07,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOS",2019-09-09,10.2,"",""
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFBA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFBS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFDS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFDA",2019-09-09,NA,"U","0.422"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFDoA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFHpS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFHpA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFHxS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFHxA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFNS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFNA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFOSA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","N-EtFOSAA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","N-MeFOSAA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFPeS",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFPeA",2019-09-09,205,"",""
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFTeA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFTriA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFUnA",2019-09-09,NA,"U","4.87"
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","HFPO-DA",2019-09-09,NA,"",""
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFOA",2019-09-09,5.86,"",""
"WWTP","City.of.Durham-South.Durham.Water.Reclamation","PFOS",2019-09-09,8.44,"",""
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFBA",2019-09-09,44.8,"",""
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFBS",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFDS",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFDA",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFDoA",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFHpS",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFHpA",2019-09-09,1.99,"",""
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFHxS",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFHxA",2019-09-09,5.73,"",""
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFNS",2019-09-09,NA,"U","1.89"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFNA",2019-09-09,0.728,"J",""
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","PFOSA",2019-09-09,NA,"U","2.86"
"WWTP","Durham.County.Triangle.Wastewater.Treatment.Plant","N-EtFOSAA",2019-09-09,NA,"U","1.89"
