Type,Site,Analyte,Sample.Date,ppt,lab.qual,limit
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-EtFOSA,7/9/2019,,U,3.47
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-MeFOSA,7/9/2019,,U,17.4
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO4DA,7/9/2019,4.27,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO3OA,7/9/2019,15,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO2HxA,7/9/2019,36,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOAA,7/9/2019,52,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOPrA,7/9/2019,,UX,3.47
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOBA,7/9/2019,,UX,3.47
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHxDA,7/9/2019,,U,1.74
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,ADONA,7/9/2019,,U,1.74
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFOA,7/9/2019,4.89,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFOS,7/9/2019,13.4,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Sum(PFOA+PFOS),7/9/2019,18.29,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Total.PFAS,7/9/2019,168.64,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFBA,7/9/2019,15,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFBS,7/9/2019,,U,1.1
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDS,7/9/2019,,U,2.4
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDA,7/9/2019,1.1,J,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDoA,7/9/2019,,U,1.2
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHpS,7/9/2019,,U,1.1
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHpA,7/9/2019,3.6,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHxS,7/9/2019,,U,1.1
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHxA,7/9/2019,15,B,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFNS,7/9/2019,,U,2.4
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFNA,7/9/2019,0.41,J,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOSA,7/9/2019,,U,3
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,N-EtFOSAA,7/9/2019,,U,2.5
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,N-MeFOSAA,7/9/2019,,U,2.5
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFPeS,7/9/2019,,U,1.1
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFPeA,7/9/2019,15,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFTeA,7/9/2019,,U,1.2
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFTriA,7/9/2019,,U,1.2
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFUnA,7/9/2019,,U,1.2
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOA,7/9/2019,4.4,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOS,7/9/2019,,U,1.2
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,Sum(PFOA+PFOS),7/9/2019,4.4,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,Total.PFAS,7/9/2019,54.51,,
WWTP,City.of.Mebane.WWTP,PFBA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFBS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFDS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFDA,7/9/2019,5.16,,
WWTP,City.of.Mebane.WWTP,PFDoA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFHpS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFHpA,7/9/2019,5.84,,
WWTP,City.of.Mebane.WWTP,PFHxS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFHxA,7/9/2019,28,B,
WWTP,City.of.Mebane.WWTP,PFNS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFNA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFOSA,7/9/2019,,U,2.74
WWTP,City.of.Mebane.WWTP,N-EtFOSAA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,N-MeFOSAA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFPeS,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFPeA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFTeA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFTriA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFUnA,7/9/2019,,U,2.7
WWTP,City.of.Mebane.WWTP,PFOA,7/9/2019,17.4,,
WWTP,City.of.Mebane.WWTP,PFOS,7/9/2019,11.4,,
WWTP,City.of.Mebane.WWTP,Sum(PFOA+PFOS),7/9/2019,28.8,,
WWTP,City.of.Mebane.WWTP,Total.PFAS,7/9/2019,67.8,,
WWTP,City.of.Reidsville,PFBA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFBS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFDS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFDA,7/9/2019,3.47,,
WWTP,City.of.Reidsville,PFDoA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFHpS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFHpA,7/9/2019,7.34,,
WWTP,City.of.Reidsville,PFHxS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFHxA,7/9/2019,68.3,,
WWTP,City.of.Reidsville,PFNS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFNA,7/9/2019,2.68,,
WWTP,City.of.Reidsville,PFOSA,7/9/2019,,U,2.57
WWTP,City.of.Reidsville,N-EtFOSAA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,N-MeFOSAA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFPeS,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFPeA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFTeA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFTriA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFUnA,7/9/2019,,U,2.54
WWTP,City.of.Reidsville,PFOA,7/9/2019,19.9,,
WWTP,City.of.Reidsville,PFOS,7/9/2019,17.3,,
WWTP,City.of.Reidsville,Sum(PFOA+PFOS),7/9/2019,37.2,,
WWTP,City.of.Reidsville,Total.PFAS,7/9/2019,118.99,,
WWTP,City.of.Asheboro.WWTP,PFBA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFBS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFDS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFDA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFDoA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFHpS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFHpA,7/10/2019,4.62,,
WWTP,City.of.Asheboro.WWTP,PFHxS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFHxA,7/10/2019,8.74,B,
WWTP,City.of.Asheboro.WWTP,PFNS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFNA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFOSA,7/10/2019,,U,2.57
WWTP,City.of.Asheboro.WWTP,N-EtFOSAA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,N-MeFOSAA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFPeS,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFPeA,7/10/2019,25.8,,
WWTP,City.of.Asheboro.WWTP,PFTeA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFTriA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,PFUnA,7/10/2019,,U,2.54
WWTP,City.of.Asheboro.WWTP,HFPO-DA,7/10/2019,,,
WWTP,City.of.Asheboro.WWTP,PFOA,7/10/2019,9.47,,
WWTP,City.of.Asheboro.WWTP,PFOS,7/10/2019,19.8,,
WWTP,City.of.Asheboro.WWTP,Sum(PFOA+PFOS),7/10/2019,29.27,,
WWTP,City.of.Asheboro.WWTP,Total.PFAS,7/10/2019,68.43,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFBA,7/11/2019,,U,9.17
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFBS,7/11/2019,1.12,J,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDS,7/11/2019,,U,1.78
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDA,7/11/2019,,U,1.83
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDoA,7/11/2019,,U,1.83
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHpS,7/11/2019,,U,1.74
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHpA,7/11/2019,1.17,J,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHxS,7/11/2019,,U,1.67
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHxA,7/11/2019,10.7,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFNS,7/11/2019,,U,1.76
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFNA,7/11/2019,,U,1.83
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFOSA,7/11/2019,,U,1.71
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,N-EtFOSAA,7/11/2019,,U,3.67
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,N-MeFOSAA,7/11/2019,,U,3.67
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFPeS,7/11/2019,,U,1.72
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFPeA,7/11/2019,5.42,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFTeA,7/11/2019,,U,9.17
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFTriA,7/11/2019,,U,9.17
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFUnA,7/11/2019,,U,1.83
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFOA,7/11/2019,2.19,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFOS,7/11/2019,2.29,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,Sum(PFOA+PFOS),7/11/2019,4.48,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,Total.PFAS,7/11/2019,22.89,,
WWTP,Wallace.Regional.WWTP,PFBA,7/11/2019,3.41,,
WWTP,Wallace.Regional.WWTP,PFBS,7/11/2019,3.22,,
WWTP,Wallace.Regional.WWTP,PFDS,7/11/2019,,U,1.71
WWTP,Wallace.Regional.WWTP,PFDA,7/11/2019,0.789,J,
WWTP,Wallace.Regional.WWTP,PFDoA,7/11/2019,,U,1.77
WWTP,Wallace.Regional.WWTP,PFHpS,7/11/2019,,U,1.68
WWTP,Wallace.Regional.WWTP,PFHpA,7/11/2019,1.03,J,
WWTP,Wallace.Regional.WWTP,PFHxS,7/11/2019,0.808,J,
WWTP,Wallace.Regional.WWTP,PFHxA,7/11/2019,6.9,,
WWTP,Wallace.Regional.WWTP,PFNS,7/11/2019,,U,1.7
WWTP,Wallace.Regional.WWTP,PFNA,7/11/2019,,U,1.77
WWTP,Wallace.Regional.WWTP,PFOSA,7/11/2019,,U,1.64
WWTP,Wallace.Regional.WWTP,N-EtFOSAA,7/11/2019,,U,1.17
WWTP,Wallace.Regional.WWTP,N-MeFOSAA,7/11/2019,1.18,J,
WWTP,Wallace.Regional.WWTP,PFPeS,7/11/2019,1.05,J,
WWTP,Wallace.Regional.WWTP,PFPeA,7/11/2019,6.26,,
WWTP,Wallace.Regional.WWTP,PFTeA,7/11/2019,,U,8.83
WWTP,Wallace.Regional.WWTP,PFTriA,7/11/2019,,U,8.83
WWTP,Wallace.Regional.WWTP,PFUnA,7/11/2019,,U,1.77
WWTP,Wallace.Regional.WWTP,PFOA,7/11/2019,2.96,,
WWTP,Wallace.Regional.WWTP,PFOS,7/11/2019,4.78,,
WWTP,Wallace.Regional.WWTP,Sum(PFOA+PFOS),7/11/2019,7.74,,
WWTP,Wallace.Regional.WWTP,Total.PFAS,7/11/2019,32.39,,
WWTP,City.of.Raeford,PFBA,7/15/2019,,U,240
WWTP,City.of.Raeford,PFBS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFDS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFDA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFDoA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFHpS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFHpA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFHxS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFHxA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFNS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFNA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFOSA,7/15/2019,,U,120
WWTP,City.of.Raeford,N-EtFOSAA,7/15/2019,,U,590
WWTP,City.of.Raeford,N-MeFOSAA,7/15/2019,,U,590
WWTP,City.of.Raeford,PFPeS,7/15/2019,,U,120
WWTP,City.of.Raeford,PFPeA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFTeA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFTriA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFUnA,7/15/2019,,U,240
WWTP,City.of.Raeford,4:2 FTS,7/15/2019,,U,240
WWTP,City.of.Raeford,PFOA,7/15/2019,,U,120
WWTP,City.of.Raeford,PFOS,7/15/2019,,U,120
WWTP,City.of.Raeford,Sum(PFOA+PFOS),7/15/2019,0,,
WWTP,City.of.Raeford,Total.PFAS,7/15/2019,0,,
WWTP,East.Burlington.WWTP,PFBA,7/16/2019,116,,
WWTP,East.Burlington.WWTP,PFBS,7/16/2019,49.5,,
WWTP,East.Burlington.WWTP,PFDS,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFDA,7/16/2019,20.8,,
WWTP,East.Burlington.WWTP,PFDoA,7/16/2019,4.86,,
WWTP,East.Burlington.WWTP,PFHpS,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFHpA,7/16/2019,873,,
WWTP,East.Burlington.WWTP,PFHxS,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFHxA,7/16/2019,511,,
WWTP,East.Burlington.WWTP,PFNS,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFNA,7/16/2019,11.7,,
WWTP,East.Burlington.WWTP,PFOSA,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,N-EtFOSAA,7/16/2019,8.37,,
WWTP,East.Burlington.WWTP,N-MeFOSAA,7/16/2019,16.6,,
WWTP,East.Burlington.WWTP,PFPeS,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFPeA,7/16/2019,374,,
WWTP,East.Burlington.WWTP,PFTeA,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFTriA,7/16/2019,,U,2.62
WWTP,East.Burlington.WWTP,PFUnA,7/16/2019,4.97,,
WWTP,East.Burlington.WWTP,PFOA,7/16/2019,73,,
WWTP,East.Burlington.WWTP,PFOS,7/16/2019,49.8,,
WWTP,East.Burlington.WWTP,Sum(PFOA+PFOS),7/16/2019,122.8,,
WWTP,East.Burlington.WWTP,Total.PFAS,7/16/2019,1990.8,,
WWTP,South.Burlington.WWTP,PFBA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFBS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFDS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFDA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFDoA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFHpS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFHpA,7/16/2019,4.62,,
WWTP,South.Burlington.WWTP,PFHxS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFHxA,7/16/2019,13.9,,
WWTP,South.Burlington.WWTP,PFNS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFNA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFOSA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,N-EtFOSAA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,N-MeFOSAA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFPeS,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFPeA,7/16/2019,35.6,,
WWTP,South.Burlington.WWTP,PFTeA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFTriA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFUnA,7/16/2019,,U,2.75
WWTP,South.Burlington.WWTP,PFOA,7/16/2019,13.2,,
WWTP,South.Burlington.WWTP,PFOS,7/16/2019,20.2,,
WWTP,South.Burlington.WWTP,Sum(PFOA+PFOS),7/16/2019,33.4,,
WWTP,South.Burlington.WWTP,Total.PFAS,7/16/2019,54.12,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFBA,7/16/2019,21.3,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFBS,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFDS,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFDA,7/16/2019,2.97,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFDoA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFHpS,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFHpA,7/16/2019,11.9,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFHxS,7/16/2019,20.4,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFHxA,7/16/2019,35.5,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFNS,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFNA,7/16/2019,1.77,J,
WWTP,Fayetteville-Cross.Creek.WWTP,PFOSA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,N-EtFOSAA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,N-MeFOSAA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFPeS,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFPeA,7/16/2019,30,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFTeA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFTriA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFUnA,7/16/2019,,U,2.75
WWTP,Fayetteville-Cross.Creek.WWTP,PFOA,7/16/2019,18.2,,
WWTP,Fayetteville-Cross.Creek.WWTP,PFOS,7/16/2019,26.9,,
WWTP,Fayetteville-Cross.Creek.WWTP,Sum(PFOA+PFOS),7/16/2019,45.1,,
WWTP,Fayetteville-Cross.Creek.WWTP,Total.PFAS,7/16/2019,168.94,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFBA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFBS,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDS,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDA,7/16/2019,1.23,J,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDoA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHpS,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHpA,7/16/2019,8.63,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHxS,7/16/2019,12.1,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHxA,7/16/2019,20,B,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFNS,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFNA,7/16/2019,1.28,J,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOSA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,N-EtFOSAA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,N-MeFOSAA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFPeS,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFPeA,7/16/2019,24.7,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFTeA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFTriA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFUnA,7/16/2019,,U,2.95
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOA,7/16/2019,10.9,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOS,7/16/2019,19.6,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,Sum(PFOA+PFOS),7/16/2019,30.5,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,Total.PFAS,7/16/2019,98.44,,
WWTP,Town.of.Rose.Hill.WWTP,PFBA,7/22/2019,,U,8.49
WWTP,Town.of.Rose.Hill.WWTP,PFBS,7/22/2019,,U,7.56
WWTP,Town.of.Rose.Hill.WWTP,PFDS,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFDA,7/22/2019,,U,1.7
WWTP,Town.of.Rose.Hill.WWTP,PFDoA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFHpS,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFHpA,7/22/2019,2.24,,
WWTP,Town.of.Rose.Hill.WWTP,PFHxS,7/22/2019,,U,1.55
WWTP,Town.of.Rose.Hill.WWTP,PFHxA,7/22/2019,8.01,,
WWTP,Town.of.Rose.Hill.WWTP,PFNS,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFNA,7/22/2019,0.91,J,
WWTP,Town.of.Rose.Hill.WWTP,PFOSA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,N-EtFOSAA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,N-MeFOSAA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFPeS,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFPeA,7/22/2019,7.86,,
WWTP,Town.of.Rose.Hill.WWTP,PFTeA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFTriA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFUnA,7/22/2019,,,
WWTP,Town.of.Rose.Hill.WWTP,PFPrOPrA,7/22/2019,,U,1.7
WWTP,Town.of.Rose.Hill.WWTP,Nafion.Byproduct.2,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFO4DA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFO3OA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFO2HxA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFMOAA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFMOPrA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFMOBA,7/22/2019,,UX,3.4
WWTP,Town.of.Rose.Hill.WWTP,PFOA,7/22/2019,2.82,,
WWTP,Town.of.Rose.Hill.WWTP,PFOS,7/22/2019,6.06,,
WWTP,Town.of.Rose.Hill.WWTP,Sum(PFOA+PFOS),7/22/2019,8.88,,
WWTP,Town.of.Rose.Hill.WWTP,Total.PFAS,7/22/2019,19.02,,
WWTP,City.of.Graham,PFBA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFBS,7/23/2019,,U,1.4
WWTP,City.of.Graham,PFDS,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFDA,7/23/2019,1.25,,
WWTP,City.of.Graham,PFDoA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFHpS,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFHpA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFHxS,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFHxA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFNS,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFNA,7/23/2019,1.77,,
WWTP,City.of.Graham,PFOSA,7/23/2019,,U,0.355
WWTP,City.of.Graham,N-EtFOSAA,7/23/2019,,U,0.233
WWTP,City.of.Graham,N-MeFOSAA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFPeS,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFPeA,7/23/2019,65.6,,
WWTP,City.of.Graham,PFTeA,7/23/2019,,,
WWTP,City.of.Graham,PFTriA,7/23/2019,,U,0.233
WWTP,City.of.Graham,PFUnA,7/23/2019,,U,0.233
WWTP,City.of.Graham,HFPO-DA,7/23/2019,,U,8.16
WWTP,City.of.Graham,4:2 FTS,7/23/2019,,U,0.233
WWTP,City.of.Graham,6:2 FTS,7/23/2019,3.19,,
WWTP,City.of.Graham,8:2 FTS,7/23/2019,0.769,,
WWTP,City.of.Graham,PFOA,7/23/2019,6.5,,
WWTP,City.of.Graham,PFOS,7/23/2019,,U,0.233
WWTP,City.of.Graham,Sum(PFOA+PFOS),7/23/2019,6.5,,
WWTP,City.of.Graham,Total.PFAS,7/23/2019,79.08,,
WWTP,Town.of.Holly.Springs,PFBA,7/24/2019,,U,10
WWTP,Town.of.Holly.Springs,PFBS,7/24/2019,,U,9.2
WWTP,Town.of.Holly.Springs,PFDS,7/24/2019,,D,200
WWTP,Town.of.Holly.Springs,PFDA,7/24/2019,,D,210
WWTP,Town.of.Holly.Springs,PFDoA,7/24/2019,,D,210
WWTP,Town.of.Holly.Springs,PFHpA,7/24/2019,13,,
WWTP,Town.of.Holly.Springs,PFHxS,7/24/2019,,U,9.8
WWTP,Town.of.Holly.Springs,PFHxA,7/24/2019,19,,
WWTP,Town.of.Holly.Springs,PFNA,7/24/2019,,D,210
WWTP,Town.of.Holly.Springs,N-EtFOSAA,7/24/2019,,D,420
WWTP,Town.of.Holly.Springs,N-MeFOSAA,7/24/2019,,D,420
WWTP,Town.of.Holly.Springs,PFPeA,7/24/2019,19,,
